Population: 400
Percentage of population that is vaccinated: 0.9
Virus Name: Ebola
Virus Mortality Rate: 0.7
Virus Reproduction Rate: 0.25
Time step 0 ended, beginning 1
155 didn't infect 63 because vaccinated 
155 didn't infect 232 because vaccinated 
155 didn't infect 188 because vaccinated 
155 didn't infect 344 because vaccinated 
155 didn't infect 383 because vaccinated 
155 didn't infect 344 because vaccinated 
155 didn't infect 134 because vaccinated 
155 didn't infect 299 because vaccinated 
155 didn't infect 195 because vaccinated 
155 didn't infect 326 because vaccinated 
155 didn't infect 55 because vaccinated 
155 didn't infect 345 because vaccinated 
155 didn't infect 119 because vaccinated 
155 didn't infect 317 because vaccinated 
155 didn't infect 287 because vaccinated 
155 didn't infect 167 because vaccinated 
155 didn't infect 312 because vaccinated 
155 didn't infect 113 because vaccinated 
155 didn't infect 331 because vaccinated 
155 didn't infect 32 because vaccinated 
155 didn't infect 325 because vaccinated 
155 didn't infect 237 because vaccinated 
155 didn't infect 358 because vaccinated 
155 didn't infect 154 because vaccinated 
155 didn't infect 332 because vaccinated 
155 didn't infect 71 because vaccinated 
155 didn't infect 23 because vaccinated 
155 didn't infect 19 because vaccinated 
155 didn't infect 252 because vaccinated 
155 didn't infect 59 because vaccinated 
155 didn't infect 49 because vaccinated 
155 didn't infect 120 because vaccinated 
155 didn't infect 275 because vaccinated 
155 didn't infect 69 because vaccinated 
155 didn't infect 198 because vaccinated 
155 didn't infect 343 because vaccinated 
155 didn't infect 380 because vaccinated 
155 didn't infect 356 because vaccinated 
155 didn't infect 276 because vaccinated 
155 didn't infect 214 because vaccinated 
155 didn't infect 372 because vaccinated 
155 didn't infect 79 because vaccinated 
155 didn't infect 212 because vaccinated 
155 didn't infect 335 because vaccinated 
155 didn't infect 50 because vaccinated 
155 didn't infect 250 because vaccinated 
155 didn't infect 315 because vaccinated 
219 didn't infect 208 because vaccinated 
219 didn't infect 143 because vaccinated 
219 didn't infect 16 because vaccinated 
219 didn't infect 353 because vaccinated 
219 didn't infect 189 because vaccinated 
219 didn't infect 111 because vaccinated 
219 didn't infect 227 because vaccinated 
219 didn't infect 227 because vaccinated 
219 didn't infect 120 because vaccinated 
219 didn't infect 185 because vaccinated 
219 didn't infect 50 because vaccinated 
219 didn't infect 351 because already sick 
219 didn't infect 188 because vaccinated 
219 didn't infect 278 because already sick 
219 didn't infect 330 because vaccinated 
219 didn't infect 183 because vaccinated 
219 didn't infect 31 because vaccinated 
219 didn't infect 203 because vaccinated 
219 didn't infect 62 because vaccinated 
219 didn't infect 232 because vaccinated 
219 didn't infect 46 because vaccinated 
219 didn't infect 339 because vaccinated 
219 didn't infect 108 because vaccinated 
219 didn't infect 328 because vaccinated 
219 didn't infect 327 because vaccinated 
219 didn't infect 305 because vaccinated 
219 didn't infect 25 because vaccinated 
219 didn't infect 170 because vaccinated 
219 didn't infect 124 because vaccinated 
219 didn't infect 64 because vaccinated 
219 didn't infect 289 because vaccinated 
219 didn't infect 105 because vaccinated 
219 didn't infect 35 because vaccinated 
219 didn't infect 391 because vaccinated 
219 didn't infect 283 because vaccinated 
219 didn't infect 106 because vaccinated 
219 didn't infect 300 because vaccinated 
219 didn't infect 110 because vaccinated 
219 didn't infect 119 because vaccinated 
219 didn't infect 75 because vaccinated 
219 infects 305 
219 didn't infect 74 because vaccinated 
219 didn't infect 66 because vaccinated 
219 didn't infect 276 because vaccinated 
219 didn't infect 128 because vaccinated 
219 didn't infect 89 because vaccinated 
219 didn't infect 56 because vaccinated 
219 didn't infect 338 because vaccinated 
219 didn't infect 13 because vaccinated 
219 didn't infect 67 because vaccinated 
219 didn't infect 7 because vaccinated 
219 didn't infect 183 because vaccinated 
219 didn't infect 121 because vaccinated 
219 didn't infect 301 because vaccinated 
219 didn't infect 165 because vaccinated 
219 didn't infect 8 because vaccinated 
219 didn't infect 89 because vaccinated 
219 didn't infect 135 because vaccinated 
219 didn't infect 26 because vaccinated 
219 didn't infect 64 because vaccinated 
219 didn't infect 379 because vaccinated 
219 didn't infect 215 because vaccinated 
219 didn't infect 269 because vaccinated 
219 didn't infect 58 because vaccinated 
219 didn't infect 243 because vaccinated 
219 didn't infect 229 because vaccinated 
219 didn't infect 398 because vaccinated 
219 didn't infect 185 because vaccinated 
219 didn't infect 262 because vaccinated 
219 didn't infect 303 because vaccinated 
219 didn't infect 55 because vaccinated 
219 didn't infect 231 because vaccinated 
219 didn't infect 257 because vaccinated 
219 didn't infect 113 because vaccinated 
219 didn't infect 314 because vaccinated 
219 didn't infect 22 because vaccinated 
219 didn't infect 372 because vaccinated 
219 didn't infect 337 because vaccinated 
219 didn't infect 266 because vaccinated 
219 didn't infect 154 because vaccinated 
219 didn't infect 234 because vaccinated 
219 didn't infect 15 because vaccinated 
219 didn't infect 31 because vaccinated 
219 didn't infect 245 because vaccinated 
219 didn't infect 205 because vaccinated 
219 didn't infect 55 because vaccinated 
219 didn't infect 251 because vaccinated 
219 didn't infect 364 because vaccinated 
219 didn't infect 227 because vaccinated 
219 didn't infect 37 because vaccinated 
219 didn't infect 41 because vaccinated 
219 didn't infect 164 because vaccinated 
219 didn't infect 311 because vaccinated 
219 didn't infect 75 because vaccinated 
219 didn't infect 33 because vaccinated 
219 didn't infect 64 because vaccinated 
219 didn't infect 140 because vaccinated 
219 didn't infect 319 because vaccinated 
219 didn't infect 324 because vaccinated 
219 didn't infect 364 because vaccinated 
219 didn't infect 166 because vaccinated 
225 didn't infect 195 because vaccinated 
225 didn't infect 305 because vaccinated 
225 didn't infect 232 because vaccinated 
225 didn't infect 258 because vaccinated 
225 didn't infect 309 because vaccinated 
225 infects 220 
225 infects 359 
225 didn't infect 335 because vaccinated 
225 didn't infect 333 because vaccinated 
225 didn't infect 393 because already sick 
225 didn't infect 282 because vaccinated 
225 didn't infect 369 because vaccinated 
225 didn't infect 110 because vaccinated 
225 didn't infect 220 because vaccinated 
225 didn't infect 116 because vaccinated 
225 didn't infect 211 because vaccinated 
225 didn't infect 173 because vaccinated 
225 didn't infect 232 because vaccinated 
225 didn't infect 204 because vaccinated 
225 didn't infect 212 because vaccinated 
225 didn't infect 373 because vaccinated 
225 didn't infect 48 because vaccinated 
225 didn't infect 160 because vaccinated 
225 didn't infect 218 because vaccinated 
225 didn't infect 160 because vaccinated 
225 didn't infect 340 because vaccinated 
225 didn't infect 130 because vaccinated 
225 didn't infect 191 because vaccinated 
225 didn't infect 78 because vaccinated 
225 didn't infect 351 because already sick 
225 didn't infect 242 because vaccinated 
225 didn't infect 34 because vaccinated 
225 didn't infect 46 because vaccinated 
225 didn't infect 43 because vaccinated 
225 didn't infect 47 because vaccinated 
225 didn't infect 221 because vaccinated 
225 didn't infect 49 because vaccinated 
225 didn't infect 381 because vaccinated 
225 didn't infect 378 because vaccinated 
225 didn't infect 190 because vaccinated 
225 didn't infect 66 because vaccinated 
225 didn't infect 284 because vaccinated 
225 didn't infect 30 because vaccinated 
225 didn't infect 300 because vaccinated 
225 didn't infect 287 because vaccinated 
225 didn't infect 287 because vaccinated 
225 didn't infect 168 because vaccinated 
225 didn't infect 210 because vaccinated 
225 didn't infect 181 because vaccinated 
225 didn't infect 340 because vaccinated 
225 didn't infect 384 because vaccinated 
225 didn't infect 216 because vaccinated 
225 didn't infect 369 because vaccinated 
225 didn't infect 26 because vaccinated 
225 didn't infect 147 because vaccinated 
225 didn't infect 307 because vaccinated 
225 didn't infect 159 because vaccinated 
225 didn't infect 180 because vaccinated 
225 didn't infect 53 because vaccinated 
225 didn't infect 295 because vaccinated 
225 infects 259 
225 didn't infect 336 because vaccinated 
225 didn't infect 246 because vaccinated 
225 didn't infect 114 because vaccinated 
225 didn't infect 179 because vaccinated 
225 didn't infect 284 because vaccinated 
225 didn't infect 188 because vaccinated 
225 didn't infect 58 because vaccinated 
225 didn't infect 293 because vaccinated 
225 didn't infect 115 because vaccinated 
225 didn't infect 219 because already sick 
225 didn't infect 287 because vaccinated 
225 didn't infect 392 because vaccinated 
225 didn't infect 318 because vaccinated 
225 didn't infect 314 because vaccinated 
225 didn't infect 345 because vaccinated 
225 didn't infect 329 because vaccinated 
225 didn't infect 285 because vaccinated 
225 didn't infect 13 because vaccinated 
225 didn't infect 311 because vaccinated 
225 didn't infect 336 because vaccinated 
225 didn't infect 355 because already sick 
225 didn't infect 136 because vaccinated 
225 didn't infect 14 because vaccinated 
225 didn't infect 92 because vaccinated 
225 didn't infect 139 because vaccinated 
225 didn't infect 359 because vaccinated 
225 didn't infect 173 because vaccinated 
225 didn't infect 179 because vaccinated 
225 didn't infect 92 because vaccinated 
225 didn't infect 73 because vaccinated 
225 didn't infect 289 because vaccinated 
225 didn't infect 336 because vaccinated 
225 infects 205 
225 didn't infect 379 because vaccinated 
225 didn't infect 324 because vaccinated 
225 didn't infect 46 because vaccinated 
225 didn't infect 382 because vaccinated 
225 didn't infect 271 because vaccinated 
225 didn't infect 110 because vaccinated 
225 didn't infect 192 because vaccinated 
248 didn't infect 214 because vaccinated 
248 didn't infect 80 because vaccinated 
248 didn't infect 189 because vaccinated 
248 didn't infect 159 because vaccinated 
248 didn't infect 369 because vaccinated 
248 didn't infect 166 because vaccinated 
248 didn't infect 397 because vaccinated 
248 didn't infect 290 because vaccinated 
248 didn't infect 26 because vaccinated 
248 didn't infect 79 because vaccinated 
248 didn't infect 80 because vaccinated 
248 didn't infect 386 because vaccinated 
248 didn't infect 316 because vaccinated 
248 didn't infect 25 because vaccinated 
248 didn't infect 345 because vaccinated 
248 didn't infect 41 because vaccinated 
248 didn't infect 139 because vaccinated 
248 didn't infect 226 because vaccinated 
248 didn't infect 338 because vaccinated 
248 didn't infect 217 because vaccinated 
248 didn't infect 310 because vaccinated 
248 didn't infect 226 because vaccinated 
248 didn't infect 212 because vaccinated 
248 didn't infect 139 because vaccinated 
248 didn't infect 110 because vaccinated 
248 didn't infect 386 because vaccinated 
248 didn't infect 262 because vaccinated 
248 didn't infect 58 because vaccinated 
248 didn't infect 56 because vaccinated 
248 didn't infect 145 because vaccinated 
248 didn't infect 347 because vaccinated 
248 didn't infect 347 because vaccinated 
248 didn't infect 303 because vaccinated 
248 didn't infect 249 because vaccinated 
248 didn't infect 269 because vaccinated 
248 didn't infect 341 because vaccinated 
248 didn't infect 157 because vaccinated 
248 didn't infect 23 because vaccinated 
248 didn't infect 112 because vaccinated 
248 didn't infect 202 because vaccinated 
248 didn't infect 306 because vaccinated 
248 didn't infect 28 because vaccinated 
248 didn't infect 104 because vaccinated 
248 didn't infect 154 because vaccinated 
248 didn't infect 108 because vaccinated 
248 didn't infect 392 because vaccinated 
248 didn't infect 70 because vaccinated 
248 didn't infect 391 because vaccinated 
248 didn't infect 130 because vaccinated 
248 didn't infect 148 because vaccinated 
248 didn't infect 167 because vaccinated 
248 didn't infect 61 because vaccinated 
248 didn't infect 254 because vaccinated 
248 didn't infect 382 because vaccinated 
248 infects 220 
248 didn't infect 194 because vaccinated 
248 didn't infect 272 because vaccinated 
248 didn't infect 256 because vaccinated 
248 didn't infect 286 because vaccinated 
248 didn't infect 342 because vaccinated 
248 didn't infect 181 because vaccinated 
248 didn't infect 36 because vaccinated 
248 didn't infect 203 because vaccinated 
248 didn't infect 21 because vaccinated 
248 didn't infect 223 because vaccinated 
248 didn't infect 9 because vaccinated 
248 didn't infect 235 because vaccinated 
248 didn't infect 39 because vaccinated 
248 didn't infect 160 because vaccinated 
248 didn't infect 294 because vaccinated 
248 didn't infect 219 because already sick 
248 didn't infect 293 because vaccinated 
248 didn't infect 207 because vaccinated 
248 didn't infect 363 because vaccinated 
248 didn't infect 327 because vaccinated 
248 didn't infect 213 because vaccinated 
248 didn't infect 148 because vaccinated 
248 didn't infect 58 because vaccinated 
248 didn't infect 166 because vaccinated 
248 didn't infect 87 because vaccinated 
248 didn't infect 316 because vaccinated 
248 didn't infect 235 because vaccinated 
248 didn't infect 353 because vaccinated 
248 didn't infect 185 because vaccinated 
248 didn't infect 45 because vaccinated 
248 didn't infect 223 because vaccinated 
248 didn't infect 54 because vaccinated 
248 didn't infect 124 because vaccinated 
248 didn't infect 223 because vaccinated 
248 didn't infect 301 because vaccinated 
248 didn't infect 205 because vaccinated 
248 didn't infect 202 because vaccinated 
248 didn't infect 158 because vaccinated 
248 didn't infect 381 because vaccinated 
248 didn't infect 173 because vaccinated 
248 didn't infect 113 because vaccinated 
248 didn't infect 170 because vaccinated 
248 didn't infect 398 because vaccinated 
248 didn't infect 86 because vaccinated 
248 didn't infect 39 because vaccinated 
248 didn't infect 261 because vaccinated 
278 infects 324 
278 didn't infect 261 because vaccinated 
